track_uri,name,artists_names,song_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artists_popularities,artists_genres,artists_followers,predicted_mood
open.spotify.com/track/2mnXxnrX5vCGolNkaFvVeM,La Jumpa,Arcángel,86,2022-12-01,0.887,0.234,9.0,-14.52,1.0,0.178,0.111,0.67,0.13,0.197,140.02,196800,4,86,latin hip hop,10386390,calm
open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,86,2017-08-25,0.746,0.251,11.0,-16.169,0.0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,88,emo rap,41056818,calm
open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),Metro Boomin,86,2022-12-02,0.571,0.549,1.0,-7.38,0.0,0.404,0.18,0.0,0.168,0.447,119.497,194787,4,90,rap,3983089,calm
open.spotify.com/track/5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,Mora,86,2022-04-01,0.757,0.789,5.0,-3.46,0.0,0.0583,0.307,0.0,0.0717,0.464,91.911,202174,4,84,trap latino,1635636,energetic
open.spotify.com/track/6WbAhuwE6fCOriBu5786X1,CAIRO,KAROL G,86,2022-11-13,0.951,0.692,5.0,-4.038,0.0,0.312,0.472,0.000182,0.0894,0.431,115.047,201280,4,93,reggaeton,33856064,energetic
open.spotify.com/track/4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,LE SSERAFIM,86,2022-10-17,0.882,0.797,10.0,-3.299,0.0,0.0819,0.0821,0.0,0.113,0.824,105.025,184444,4,76,,1838888,happy
open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,86,2015-08-28,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4,98,canadian contemporary r&b,62165751,energetic
open.spotify.com/track/4h4QlmocP3IuwYEj2j14p8,Sunroof,Nicky Youre,86,2021-12-03,0.768,0.714,10.0,-5.11,1.0,0.0401,0.352,0.0,0.15,0.842,131.443,163026,4,73,pop,136344,happy
open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,86,2020-03-20,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3,81,bedroom pop,7777968,sad
open.spotify.com/track/7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Mac DeMarco,86,2019-05-10,0.901,0.136,8.0,-16.127,0.0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4,82,edmonton indie,3786712,calm
open.spotify.com/track/0Iozrbed8spxoBnmtBMshO,WANDA,Quevedo,86,2023-01-20,0.724,0.631,4.0,-4.42,0.0,0.0686,0.249,0.0,0.213,0.957,176.076,160909,4,89,rap canario,1556300,happy
open.spotify.com/track/6dXiWwFrcGieqnoLYzPNp5,Sial,Mahalini,86,2023-01-23,0.563,0.431,2.0,-6.784,1.0,0.039,0.89,2.9e-06,0.123,0.196,120.014,243725,4,76,indonesian pop,4310743,sad
open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC,Superman,Eminem,86,2002-05-26,0.802,0.755,4.0,-3.138,0.0,0.0564,0.0215,0.0,0.295,0.58,130.027,350320,4,92,detroit hip hop,68427443,energetic
open.spotify.com/track/1418IuVKQPTYqt7QNJ9RXN,Maan Meri Jaan,King,86,2022-10-12,0.698,0.505,6.0,-8.242,0.0,0.0356,0.354,0.0,0.0995,0.396,95.868,194654,4,76,hindi hip hop,2510766,calm
open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,Neverita,Bad Bunny,86,2022-05-06,0.876,0.498,10.0,-7.511,1.0,0.0478,0.0706,0.0,0.143,0.428,122.016,173119,4,98,reggaeton,67091189,calm
open.spotify.com/track/6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,86,2022-05-06,0.804,0.674,5.0,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,245940,4,98,reggaeton,67091189,happy
open.spotify.com/track/086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,86,2013-09-09,0.691,0.631,2.0,-6.478,1.0,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4,88,garage rock,19236004,happy
open.spotify.com/track/23Lyy7ZXRvzfgH4JtDkKrX,No Se Va - En Vivo,Grupo Frontera,86,2022-04-28,0.594,0.527,0.0,-9.335,1.0,0.0335,0.121,0.0,0.234,0.692,172.712,194019,4,84,musica chihuahuense,585677,calm
open.spotify.com/track/38T0tPVZHcPZyhtOcCP7pF,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,86,2022-09-22,0.637,0.715,2.0,-4.971,0.0,0.0455,0.148,0.0,0.0892,0.308,141.872,210576,4,81,lgbtq+ hip hop,12368648,energetic
open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,86,2014-11-17,0.672,0.52,8.0,-7.747,1.0,0.0353,0.859,0.0,0.115,0.37,120.001,226600,4,86,boy band,30319623,sad
open.spotify.com/track/1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook,86,2022-11-20,0.71,0.879,0.0,-4.218,1.0,0.0422,0.158,0.00142,0.439,0.341,114.993,201391,4,77,k-pop,6787589,energetic
open.spotify.com/track/3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,Eslabon Armado,86,2023-03-16,0.668,0.758,5.0,-5.176,0.0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,165671,3,83,corrido,3690262,happy
open.spotify.com/track/0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,86,2019-06-28,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4,88,reggaeton,36948049,energetic
open.spotify.com/track/5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,86,2013-09-09,0.548,0.532,5.0,-7.596,1.0,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4,88,garage rock,19236004,calm
open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,Taylor Swift,86,2017-11-10,0.615,0.534,9.0,-6.719,0.0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4,100,pop,71194980,energetic
open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone,86,2022-06-03,0.733,0.67,5.0,-6.009,1.0,0.0751,0.121,0.0,0.121,0.472,100.964,192841,4,89,dfw rap,40179245,happy
open.spotify.com/track/2VzCjpKvPB1l1tqLndtAQa,Por las Noches,Peso Pluma,86,2021-06-11,0.807,0.595,0.0,-7.19,1.0,0.0325,0.31,2.44e-05,0.0735,0.392,92.491,239845,4,91,sad sierreno,1548818,calm
open.spotify.com/track/6OzUIp8KjuwxJnCWkXp1uL,Besos Moja2,Wisin & Yandel,86,2022-12-01,0.736,0.727,5.0,-4.642,0.0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,229065,4,81,electro latino,6206975,energetic
open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,86,2014-11-28,0.575,0.648,10.0,-4.891,1.0,0.0358,0.583,0.0,0.115,0.466,75.977,160240,4,72,chicago indie,469532,calm
open.spotify.com/track/6odrHMSLjP3aOXC4ipKUC6,La Bebe,Yng Lvcas,86,2021-12-24,0.775,0.465,7.0,-8.365,0.0,0.365,0.609,3.23e-05,0.114,0.707,169.781,223993,4,78,urbano latino,32910,calm
open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,86,2022-03-11,0.773,0.742,5.0,-3.678,0.0,0.046,0.0206,0.0,0.0754,0.571,114.071,165265,4,89,modern rock,46793110,energetic
open.spotify.com/track/1jHgfC8T5KxUyC5Ldw6lk9,Zona De Perigo,Leo Santana,86,2022-12-08,0.805,0.767,5.0,-5.612,1.0,0.0349,0.748,1.66e-05,0.35,0.97,135.06,142152,4,75,arrocha,1830799,happy
open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake,86,2022-06-17,0.529,0.673,0.0,-4.711,1.0,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365,4,97,canadian hip hop,73660940,energetic
open.spotify.com/track/0oBtwScT4B4BR5kZitNWd5,PUNTO G,Quevedo,85,2022-11-04,0.751,0.761,11.0,-4.113,0.0,0.15,0.251,0.000238,0.0991,0.553,92.032,151325,4,89,rap canario,1556300,energetic
open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,85,2021-06-25,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4,87,dance pop,24974244,happy
open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,85,2012-12-07,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,89,dance pop,47341543,happy
open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,85,2017-03-03,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,92,pop,110923487,happy
open.spotify.com/track/4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,Gustavo Mioto,85,2022-09-16,0.636,0.909,0.0,-3.685,1.0,0.0439,0.149,0.0,0.719,0.61,154.189,148800,4,76,arrocha,4831851,happy
open.spotify.com/track/0T5iIrXA4p5GsubkhuBIKV,Until I Found You,Stephen Sanchez,85,2021-09-01,0.539,0.508,10.0,-6.05,1.0,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3,81,gen z singer-songwriter,552521,sad
open.spotify.com/track/7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",Beach Weather,85,2016-11-04,0.572,0.839,4.0,-5.083,0.0,0.0377,0.013,0.00976,0.522,0.465,143.969,196784,4,72,,335945,energetic
open.spotify.com/track/3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,85,2022-07-21,0.412,0.236,4.0,-15.159,0.0,0.0379,0.83,0.00653,0.147,0.119,140.214,281381,4,89,art pop,78663825,sad
open.spotify.com/track/4o6v3Oooyt7HF20idztRD4,Bombonzinho - Ao Vivo,Israel & Rodolffo,85,2022-11-03,0.651,0.947,1.0,-3.669,1.0,0.0539,0.305,0.0,0.92,0.722,158.046,154702,4,78,arrocha,1898503,happy
open.spotify.com/track/6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,Mae Stephens,85,2023-02-10,0.898,0.732,7.0,-3.982,1.0,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,142759,4,70,,102694,happy
open.spotify.com/track/1Fid2jjqsHViMX6xNH70hE,Atlantis,Seafret,85,2016-01-29,0.4,0.479,8.0,-7.989,0.0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,229173,4,73,folk-pop,813541,sad
open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,85,2020-01-10,0.41,0.611,4.0,-8.271,0.0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3,78,alt z,410402,calm
open.spotify.com/track/2xVcCDRgG3TrH69TatsUxp,Cupido,TINI,85,2023-02-14,0.913,0.584,9.0,-5.263,1.0,0.223,0.521,5.36e-05,0.307,0.627,119.873,174370,4,83,latin pop,5972865,happy
open.spotify.com/track/1haJsMtoBhHfvuM7XWuT3W,El Azul,Junior H,85,2023-02-10,0.558,0.648,9.0,-7.081,0.0,0.055,0.226,7.76e-06,0.0986,0.844,143.876,187226,3,90,corridos tumbados,6665289,happy
open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,85,2020-07-24,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,100,pop,71194980,sad
open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,85,2017-04-20,0.866,0.813,11.0,-4.063,0.0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,85,canadian pop,41229702,happy
open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),The Kid LAROI,85,2021-07-09,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4,84,australian hip hop,4464270,happy
open.spotify.com/track/7dSZ6zGTQx66c2GF91xCrb,PROVENZA,KAROL G,85,2022-04-22,0.87,0.516,1.0,-8.006,1.0,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,4,93,reggaeton,33856064,calm
open.spotify.com/track/4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,85,2019-08-23,0.718,0.467,2.0,-9.66,1.0,0.0398,0.707,6.92e-05,0.126,0.396,95.96,221407,3,100,pop,71194980,calm
open.spotify.com/track/2rurDawMfoKP4uHyb2kJBt,Te Felicito,Shakira,85,2022-04-21,0.695,0.636,5.0,-4.654,1.0,0.317,0.234,0.0,0.081,0.575,174.14,172235,4,92,colombian pop,28191070,calm
open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,85,2018-12-10,0.671,0.529,0.0,-7.226,1.0,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,90,chicago rap,28492575,calm
open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,85,2022-04-29,0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,189893,4,91,atl hip hop,13500762,calm
open.spotify.com/track/4xF4ZBGPZKxECeDFrqSAG4,snowfall,Øneheart,85,2022-01-14,0.466,0.0918,10.0,-26.813,1.0,0.0269,0.929,0.803,0.439,0.0841,95.014,124066,4,76,hardwave,190995,calm
open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,After Hours,The Weeknd,85,2020-03-20,0.664,0.572,5.0,-6.099,0.0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027,4,98,canadian contemporary r&b,62165751,energetic
open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,85,1985-02-25,0.645,0.795,7.0,-12.095,1.0,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,74,new romantic,2764982,sad
open.spotify.com/track/1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,Coolio,85,1995-11-07,0.647,0.514,8.0,-10.05,1.0,0.0593,0.0655,0.0,0.398,0.386,79.975,240693,4,71,g funk,862298,calm
open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,85,2014-05-26,0.677,0.485,5.0,-5.795,1.0,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4,88,pop,22222730,calm
open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,85,2014-01-01,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4,82,dance pop,22717976,happy
open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,85,2021-10-29,0.788,0.859,2.0,-2.724,1.0,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4,92,pop,110923487,happy
open.spotify.com/track/51FvjPEGKq2zByeeEQ43V9,El Merengue,Marshmello,85,2023-03-03,0.775,0.677,8.0,-4.703,0.0,0.0442,0.0313,0.00517,0.112,0.698,124.011,189357,4,85,brostep,34984450,happy
open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,85,2019-09-06,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,89,dfw rap,40179245,energetic
open.spotify.com/track/6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,85,2022-06-10,0.44,0.317,8.0,-9.258,1.0,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3,84,viral pop,8311686,sad
open.spotify.com/track/1Fuc3pBiPFxAeSJoO8tDh5,En Paris,El Chachito,85,2022-12-24,0.702,0.483,3.0,-7.99,0.0,0.0524,0.366,0.000131,0.124,0.769,138.842,162795,3,71,corrido,72385,calm
open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,85,2008-05-26,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4,89,permanent wave,43047939,happy
open.spotify.com/track/3LtpKP5abr2qqjunvjlX5i,Doja,Central Cee,85,2022-07-21,0.911,0.573,6.0,-7.43,1.0,0.288,0.38,0.0,0.403,0.972,140.04,97393,4,82,melodic drill,2799063,calm
open.spotify.com/track/0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,85,2020-05-20,0.6,0.76,6.0,-6.124,0.0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,185573,4,76,japanese teen pop,1972386,happy
open.spotify.com/track/0yUaLqhsVsguBpoOPL4cO7,In Ha Mood,Ice Spice,85,2023-01-06,0.768,0.74,0.0,-6.595,1.0,0.336,0.696,6.81e-06,0.23,0.532,141.059,129362,4,84,,969451,calm
open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake,85,2016-05-06,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987,4,97,canadian hip hop,73660940,happy
open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,85,2021-07-30,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,148197,4,78,belgian edm,2617628,calm
open.spotify.com/track/6Xj014IHwbLVjiVT6H89on,Malas Decisiones,Kenia OS,85,2022-10-26,0.812,0.791,8.0,-3.704,0.0,0.0279,0.0474,9.08e-05,0.305,0.635,109.969,139146,3,78,reggaeton mexicano,2955039,happy
open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,85,2000-10-24,0.556,0.864,3.0,-5.87,0.0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,87,alternative metal,23069480,energetic
open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,85,2016-10-28,0.358,0.557,10.0,-7.398,1.0,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4,82,pop,11453248,sad
open.spotify.com/track/7oLKoGzQVwjZ91AzCn560T,PAINTING PICTURES,Superstar Pride,85,2022-10-20,0.956,0.515,11.0,-9.962,0.0,0.337,0.305,0.0,0.156,0.69,119.937,122070,4,71,,41494,calm
open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,84,2022-12-02,0.684,0.671,7.0,-4.392,0.0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,199920,4,90,rap,3983089,sad
open.spotify.com/track/2SiAcexM2p1yX6joESbehd,LLYLM,ROSALÍA,84,2023-01-27,0.555,0.634,6.0,-5.522,0.0,0.273,0.129,2.32e-06,0.188,0.555,170.228,174045,4,87,r&b en espanol,7007008,happy
open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,84,2021-07-30,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3,89,art pop,78663825,sad
open.spotify.com/track/4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,Kaifi Khalil,84,2022-05-31,0.577,0.379,11.0,-13.235,1.0,0.0374,0.909,0.000586,0.0986,0.26,139.585,173638,3,69,balochi pop,292605,calm
open.spotify.com/track/2oMjKuKUEJFuLiVmTq7Vjx,TQG,KAROL G,84,2023-02-23,0.839,0.65,4.0,-3.38,0.0,0.212,0.666,0.0,0.126,0.7,90.015,198360,4,93,reggaeton,33856064,happy
open.spotify.com/track/3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",Baby Tate,84,2016-09-27,0.912,0.507,2.0,-11.952,1.0,0.0587,0.579,0.0,0.167,0.725,134.978,115556,4,72,alternative r&b,309869,calm
open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,84,2019-02-08,0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4,91,dance pop,89209352,calm
open.spotify.com/track/4rPJSqrov3zqGwXlemLBMw,Escapism. - Sped Up,RAYE,84,2022-11-25,0.435,0.768,6.0,-5.352,0.0,0.201,0.0857,0.000231,0.0918,0.378,107.588,239888,4,81,dance pop,818449,energetic
open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,84,2021-05-21,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147,4,84,pop,24725534,happy
open.spotify.com/track/1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Keane,84,2004-05-10,0.448,0.665,9.0,-4.203,1.0,0.026,0.06,2.55e-05,0.0828,0.304,172.004,237147,4,74,neo mellow,2884015,energetic
open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,KICK BACK,Kenshi Yonezu,84,2022-10-12,0.577,0.941,1.0,-5.17,1.0,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,193495,4,75,anime,4765183,energetic
open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,84,2014-01-01,0.76,0.703,5.0,-5.412,1.0,0.054,0.103,0.0,0.0913,0.57,95.997,231827,4,100,pop,71194980,energetic
open.spotify.com/track/4yNk9iz9WVJikRFle3XEvn,golden hour,JVKE,84,2022-10-03,0.515,0.593,4.0,-4.801,1.0,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3,81,modern indie pop,2017497,calm
open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,deja vu,Olivia Rodrigo,84,2021-05-21,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4,84,pop,24725534,calm
open.spotify.com/track/2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,84,2022-08-01,0.811,0.648,10.0,-3.684,0.0,0.0368,0.236,0.0,0.0761,0.695,104.988,180067,4,84,k-pop,2902877,happy
open.spotify.com/track/3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,Sam Smith,84,2023-01-27,0.698,0.895,0.0,-4.439,1.0,0.0628,0.172,1.45e-05,0.409,0.838,114.914,229605,4,88,pop,22222730,happy
open.spotify.com/track/5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,ROSALÍA,84,2022-07-28,0.919,0.623,7.0,-6.521,1.0,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,157018,4,87,r&b en espanol,7007008,happy
open.spotify.com/track/3XfUFGzbr0LmwFVoLXd9cO,Billete Grande (En Vivo),Edgardo Nuñez,84,2022-08-02,0.751,0.601,5.0,-5.912,0.0,0.0828,0.533,0.0,0.377,0.56,100.994,163940,1,75,corrido,416878,calm
open.spotify.com/track/2LKOHdMsL0K9KwcPRlJK2v,After Dark,Mr.Kitty,84,2014-10-06,0.585,0.595,8.0,-10.444,1.0,0.0328,0.0696,0.266,0.0837,0.039,140.037,259147,4,71,weirdcore,511862,sad
open.spotify.com/track/46FdwGMcgz6gik4RCpWBAW,Los Collares,Oscar Maydon,84,2022-09-30,0.645,0.712,1.0,-5.787,1.0,0.188,0.208,0.0,0.3,0.805,136.724,148793,3,78,corrido,306750,happy
open.spotify.com/track/559SdaPI7mqy9IQiscuaMj,Sure Thing - Sped Up,Miguel,84,2023-01-27,0.753,0.458,4.0,-12.52,0.0,0.123,0.0812,0.00413,0.209,0.662,105.057,150054,4,83,dance pop,4564827,calm
open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,84,2005-11-28,0.778,0.824,10.0,-5.892,0.0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4,92,colombian pop,28191070,happy
open.spotify.com/track/22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,MC Xenon,84,2022-12-23,0.532,0.355,1.0,-6.632,1.0,0.332,0.732,0.0,0.105,0.399,82.713,120461,3,69,deboxe,24794,calm
open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,84,2003-03-24,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.0,0.639,0.243,110.018,185587,4,87,alternative metal,23069480,energetic
open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,Till I Collapse,Eminem,84,2002-05-26,0.548,0.847,1.0,-3.237,1.0,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,4,92,detroit hip hop,68427443,energetic
open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,84,2021-06-04,0.644,0.648,1.0,-4.601,1.0,0.118,0.276,0.0,0.135,0.44,179.951,206710,4,98,reggaeton,67091189,energetic
open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,84,2014-06-21,0.614,0.379,4.0,-10.48,1.0,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4,92,pop,110923487,sad
open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,The Neighbourhood,84,2015-10-30,0.588,0.521,10.0,-9.461,1.0,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4,85,modern alternative rock,12085017,calm
open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,84,2021-05-21,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,229227,4,84,pop,24725534,sad
open.spotify.com/track/0mL82sxCRjrs3br407IdJh,Is There Someone Else?,The Weeknd,84,2022-01-06,0.702,0.586,9.0,-7.83,0.0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4,98,canadian contemporary r&b,62165751,happy
open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,84,2017-04-20,0.444,0.819,10.0,-4.078,0.0,0.341,0.106,0.0,0.107,0.747,82.695,187973,4,85,canadian pop,41229702,energetic
open.spotify.com/track/53jnnqFSRGMDB9ADrNriCA,Bloody Mary,Lady Gaga,84,2011-05-23,0.591,0.637,9.0,-6.365,0.0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,244760,4,87,art pop,25849277,energetic
open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Taylor Swift,84,2022-10-21,0.643,0.363,0.0,-11.738,1.0,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4,100,pop,71194980,calm
open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,84,2019-08-23,0.552,0.702,9.0,-5.707,1.0,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4,100,pop,71194980,happy
open.spotify.com/track/4w273WCBXwM4P3jTX5HkB2,El Rescate,Grupo Marca Registrada,84,2022-07-22,0.794,0.594,7.0,-8.698,0.0,0.139,0.283,0.000381,0.109,0.637,99.238,160897,3,82,corrido,2432975,calm
